dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1913-08-01,14.172,0.56,Coquimbo,Chile,29.74S,72.00W
1913-09-01,13.042,0.236,Coquimbo,Chile,29.74S,72.00W
1913-10-01,12.745999999999999,0.399,Coquimbo,Chile,29.74S,72.00W
1913-11-01,13.928,0.515,Coquimbo,Chile,29.74S,72.00W
1913-12-01,14.557,0.621,Coquimbo,Chile,29.74S,72.00W
1914-01-01,15.851,1.236,Coquimbo,Chile,29.74S,72.00W
1914-02-01,15.876,1.219,Coquimbo,Chile,29.74S,72.00W
1914-03-01,15.524000000000001,0.653,Coquimbo,Chile,29.74S,72.00W
1914-04-01,14.504,0.546,Coquimbo,Chile,29.74S,72.00W
1914-05-01,14.552,0.6629999999999999,Coquimbo,Chile,29.74S,72.00W
1914-06-01,15.042,0.5589999999999999,Coquimbo,Chile,29.74S,72.00W
1914-07-01,15.153,0.6659999999999999,Coquimbo,Chile,29.74S,72.00W
1914-08-01,13.787,0.603,Coquimbo,Chile,29.74S,72.00W
1914-09-01,12.347999999999999,0.597,Coquimbo,Chile,29.74S,72.00W
1914-10-01,12.581,0.684,Coquimbo,Chile,29.74S,72.00W
1914-11-01,12.571000000000002,1.032,Coquimbo,Chile,29.74S,72.00W
1914-12-01,13.742,0.7140000000000001,Coquimbo,Chile,29.74S,72.00W
1915-01-01,15.382,0.64,Coquimbo,Chile,29.74S,72.00W
1915-02-01,16.089000000000002,0.509,Coquimbo,Chile,29.74S,72.00W
1915-03-01,15.559000000000001,0.514,Coquimbo,Chile,29.74S,72.00W
1915-04-01,15.288,0.359,Coquimbo,Chile,29.74S,72.00W
1915-05-01,14.7,0.47,Coquimbo,Chile,29.74S,72.00W
1915-06-01,14.2,0.461,Coquimbo,Chile,29.74S,72.00W
1915-07-01,14.322,0.467,Coquimbo,Chile,29.74S,72.00W
1915-08-01,13.145999999999999,0.613,Coquimbo,Chile,29.74S,72.00W
1915-09-01,12.12,0.465,Coquimbo,Chile,29.74S,72.00W
1915-10-01,12.3,0.358,Coquimbo,Chile,29.74S,72.00W
1915-11-01,13.359000000000002,0.6559999999999999,Coquimbo,Chile,29.74S,72.00W
1915-12-01,14.225,0.4970000000000001,Coquimbo,Chile,29.74S,72.00W
1916-01-01,15.525,0.463,Coquimbo,Chile,29.74S,72.00W
1916-02-01,15.407,0.6459999999999999,Coquimbo,Chile,29.74S,72.00W
1916-03-01,14.704,0.715,Coquimbo,Chile,29.74S,72.00W
1916-04-01,14.666,0.812,Coquimbo,Chile,29.74S,72.00W
1916-05-01,14.16,0.8340000000000001,Coquimbo,Chile,29.74S,72.00W
1916-06-01,12.427999999999999,0.293,Coquimbo,Chile,29.74S,72.00W
1916-07-01,12.61,0.242,Coquimbo,Chile,29.74S,72.00W
1916-08-01,12.380999999999998,0.386,Coquimbo,Chile,29.74S,72.00W
1916-09-01,12.027999999999999,0.637,Coquimbo,Chile,29.74S,72.00W
1916-10-01,11.751,0.522,Coquimbo,Chile,29.74S,72.00W
1916-11-01,13.35,0.315,Coquimbo,Chile,29.74S,72.00W
1916-12-01,13.491,0.412,Coquimbo,Chile,29.74S,72.00W
1917-01-01,15.06,0.585,Coquimbo,Chile,29.74S,72.00W
1917-02-01,15.787,1.586,Coquimbo,Chile,29.74S,72.00W
1917-03-01,15.153,0.328,Coquimbo,Chile,29.74S,72.00W
1917-04-01,15.194,0.467,Coquimbo,Chile,29.74S,72.00W
1917-05-01,15.168,0.53,Coquimbo,Chile,29.74S,72.00W
1917-06-01,14.630999999999998,0.463,Coquimbo,Chile,29.74S,72.00W
1917-07-01,13.713,0.47,Coquimbo,Chile,29.74S,72.00W
1917-08-01,13.277,0.411,Coquimbo,Chile,29.74S,72.00W
1917-09-01,12.662999999999998,0.417,Coquimbo,Chile,29.74S,72.00W
1917-10-01,12.200999999999999,0.257,Coquimbo,Chile,29.74S,72.00W
1917-11-01,12.446000000000002,0.5539999999999999,Coquimbo,Chile,29.74S,72.00W
1917-12-01,13.775,0.409,Coquimbo,Chile,29.74S,72.00W
1918-01-01,14.463,0.5589999999999999,Coquimbo,Chile,29.74S,72.00W
1918-02-01,15.520999999999999,0.441,Coquimbo,Chile,29.74S,72.00W
1918-03-01,16.385,0.344,Coquimbo,Chile,29.74S,72.00W
1918-04-01,13.904000000000002,0.489,Coquimbo,Chile,29.74S,72.00W
1918-05-01,14.228000000000002,0.292,Coquimbo,Chile,29.74S,72.00W
1918-06-01,14.777999999999999,0.34,Coquimbo,Chile,29.74S,72.00W
1918-07-01,14.169,0.289,Coquimbo,Chile,29.74S,72.00W
1918-08-01,13.924,0.456,Coquimbo,Chile,29.74S,72.00W
1918-09-01,12.915,0.292,Coquimbo,Chile,29.74S,72.00W
1918-10-01,12.035,0.292,Coquimbo,Chile,29.74S,72.00W
1918-11-01,12.992,0.386,Coquimbo,Chile,29.74S,72.00W
1918-12-01,14.708,0.31,Coquimbo,Chile,29.74S,72.00W
1919-01-01,16.895,0.5660000000000001,Coquimbo,Chile,29.74S,72.00W
1919-02-01,16.846999999999998,0.412,Coquimbo,Chile,29.74S,72.00W
1919-03-01,16.384,0.5429999999999999,Coquimbo,Chile,29.74S,72.00W
1919-04-01,15.916,0.599,Coquimbo,Chile,29.74S,72.00W
1919-05-01,17.451,0.469,Coquimbo,Chile,29.74S,72.00W
1919-06-01,15.045,0.45,Coquimbo,Chile,29.74S,72.00W
1919-07-01,14.764,0.335,Coquimbo,Chile,29.74S,72.00W
1919-08-01,13.302999999999999,0.596,Coquimbo,Chile,29.74S,72.00W
1919-09-01,12.369000000000002,0.483,Coquimbo,Chile,29.74S,72.00W
1919-10-01,12.119000000000002,0.521,Coquimbo,Chile,29.74S,72.00W
1919-11-01,12.918,0.276,Coquimbo,Chile,29.74S,72.00W
1919-12-01,14.538,0.401,Coquimbo,Chile,29.74S,72.00W
1920-01-01,15.741,0.561,Coquimbo,Chile,29.74S,72.00W
1920-02-01,16.044,0.48,Coquimbo,Chile,29.74S,72.00W
1920-03-01,15.517000000000001,0.374,Coquimbo,Chile,29.74S,72.00W
1920-04-01,14.626,0.606,Coquimbo,Chile,29.74S,72.00W
1920-05-01,15.34,0.696,Coquimbo,Chile,29.74S,72.00W
1920-06-01,14.488,0.46,Coquimbo,Chile,29.74S,72.00W
1920-07-01,13.247,0.311,Coquimbo,Chile,29.74S,72.00W
1920-08-01,13.324000000000002,0.233,Coquimbo,Chile,29.74S,72.00W
1920-09-01,13.114999999999998,0.294,Coquimbo,Chile,29.74S,72.00W
1920-10-01,12.294,0.335,Coquimbo,Chile,29.74S,72.00W
1920-11-01,13.226,0.449,Coquimbo,Chile,29.74S,72.00W
1920-12-01,14.483,0.644,Coquimbo,Chile,29.74S,72.00W
1921-01-01,15.317,0.51,Coquimbo,Chile,29.74S,72.00W
1921-02-01,15.399,0.455,Coquimbo,Chile,29.74S,72.00W
1921-03-01,15.247,0.245,Coquimbo,Chile,29.74S,72.00W
1921-04-01,14.342,0.38,Coquimbo,Chile,29.74S,72.00W
1921-05-01,16.104,0.461,Coquimbo,Chile,29.74S,72.00W
1921-06-01,13.283,0.5479999999999999,Coquimbo,Chile,29.74S,72.00W
1921-07-01,12.97,0.376,Coquimbo,Chile,29.74S,72.00W
1921-08-01,12.868,0.21600000000000005,Coquimbo,Chile,29.74S,72.00W
1921-09-01,12.25,0.271,Coquimbo,Chile,29.74S,72.00W
1921-10-01,12.449000000000002,0.324,Coquimbo,Chile,29.74S,72.00W
1921-11-01,13.372000000000002,0.385,Coquimbo,Chile,29.74S,72.00W
1921-12-01,14.081,0.388,Coquimbo,Chile,29.74S,72.00W
1922-01-01,15.235,0.5539999999999999,Coquimbo,Chile,29.74S,72.00W
1922-02-01,15.652999999999999,0.365,Coquimbo,Chile,29.74S,72.00W
1922-03-01,15.508,0.413,Coquimbo,Chile,29.74S,72.00W
1922-04-01,14.36,0.317,Coquimbo,Chile,29.74S,72.00W
1922-05-01,14.726,0.385,Coquimbo,Chile,29.74S,72.00W
1922-06-01,14.414,0.479,Coquimbo,Chile,29.74S,72.00W
1922-07-01,13.515,0.387,Coquimbo,Chile,29.74S,72.00W
1922-08-01,12.989999999999998,0.419,Coquimbo,Chile,29.74S,72.00W
1922-09-01,12.725999999999999,0.274,Coquimbo,Chile,29.74S,72.00W
1922-10-01,12.225,0.406,Coquimbo,Chile,29.74S,72.00W
1922-11-01,12.562000000000001,0.387,Coquimbo,Chile,29.74S,72.00W
1922-12-01,14.099,0.336,Coquimbo,Chile,29.74S,72.00W
1923-01-01,15.952,0.519,Coquimbo,Chile,29.74S,72.00W
1923-02-01,15.62,0.4320000000000001,Coquimbo,Chile,29.74S,72.00W
1923-03-01,15.743,0.304,Coquimbo,Chile,29.74S,72.00W
1923-04-01,14.529000000000002,0.32,Coquimbo,Chile,29.74S,72.00W
1923-05-01,13.510000000000002,0.263,Coquimbo,Chile,29.74S,72.00W
1923-06-01,14.264,0.489,Coquimbo,Chile,29.74S,72.00W
1923-07-01,13.376,0.424,Coquimbo,Chile,29.74S,72.00W
1923-08-01,13.154000000000002,0.335,Coquimbo,Chile,29.74S,72.00W
1923-09-01,12.241,0.418,Coquimbo,Chile,29.74S,72.00W
1923-10-01,11.967,0.392,Coquimbo,Chile,29.74S,72.00W
1923-11-01,13.387,0.404,Coquimbo,Chile,29.74S,72.00W
1923-12-01,13.595,0.472,Coquimbo,Chile,29.74S,72.00W
1924-01-01,15.012,0.462,Coquimbo,Chile,29.74S,72.00W
1924-02-01,16.396,0.341,Coquimbo,Chile,29.74S,72.00W
1924-03-01,15.485,0.261,Coquimbo,Chile,29.74S,72.00W
1924-04-01,13.866,0.344,Coquimbo,Chile,29.74S,72.00W
1924-05-01,13.981,0.433,Coquimbo,Chile,29.74S,72.00W
1924-06-01,13.341,0.44,Coquimbo,Chile,29.74S,72.00W
1924-07-01,13.572,0.4370000000000001,Coquimbo,Chile,29.74S,72.00W
1924-08-01,12.323,0.381,Coquimbo,Chile,29.74S,72.00W
1924-09-01,12.385,0.238,Coquimbo,Chile,29.74S,72.00W
1924-10-01,12.46,0.407,Coquimbo,Chile,29.74S,72.00W
1924-11-01,13.001,0.366,Coquimbo,Chile,29.74S,72.00W
1924-12-01,14.318,0.312,Coquimbo,Chile,29.74S,72.00W
1925-01-01,15.526,0.6809999999999999,Coquimbo,Chile,29.74S,72.00W
1925-02-01,15.956,0.614,Coquimbo,Chile,29.74S,72.00W
1925-03-01,16.44,0.481,Coquimbo,Chile,29.74S,72.00W
1925-04-01,14.273,0.472,Coquimbo,Chile,29.74S,72.00W
1925-05-01,14.380999999999998,0.353,Coquimbo,Chile,29.74S,72.00W
1925-06-01,14.088,0.37,Coquimbo,Chile,29.74S,72.00W
1925-07-01,14.217,0.32299999999999995,Coquimbo,Chile,29.74S,72.00W
1925-08-01,13.745,0.417,Coquimbo,Chile,29.74S,72.00W
1925-09-01,13.54,0.329,Coquimbo,Chile,29.74S,72.00W
1925-10-01,12.83,0.314,Coquimbo,Chile,29.74S,72.00W
1925-11-01,13.694,0.38,Coquimbo,Chile,29.74S,72.00W
1925-12-01,14.429,0.407,Coquimbo,Chile,29.74S,72.00W
1926-01-01,16.418,0.414,Coquimbo,Chile,29.74S,72.00W
1926-02-01,16.485,0.525,Coquimbo,Chile,29.74S,72.00W
1926-03-01,17.178,0.379,Coquimbo,Chile,29.74S,72.00W
1926-04-01,15.283,0.426,Coquimbo,Chile,29.74S,72.00W
1926-05-01,15.106,0.35100000000000003,Coquimbo,Chile,29.74S,72.00W
1926-06-01,15.379,0.535,Coquimbo,Chile,29.74S,72.00W
1926-07-01,14.645,0.381,Coquimbo,Chile,29.74S,72.00W
1926-08-01,13.385,0.275,Coquimbo,Chile,29.74S,72.00W
1926-09-01,12.747,0.333,Coquimbo,Chile,29.74S,72.00W
1926-10-01,12.850999999999999,0.365,Coquimbo,Chile,29.74S,72.00W
1926-11-01,13.071000000000002,0.292,Coquimbo,Chile,29.74S,72.00W
1926-12-01,14.476,0.307,Coquimbo,Chile,29.74S,72.00W
1927-01-01,15.423,0.456,Coquimbo,Chile,29.74S,72.00W
1927-02-01,17.011,0.468,Coquimbo,Chile,29.74S,72.00W
1927-03-01,16.236,0.524,Coquimbo,Chile,29.74S,72.00W
1927-04-01,14.691,0.502,Coquimbo,Chile,29.74S,72.00W
1927-05-01,14.386,0.305,Coquimbo,Chile,29.74S,72.00W
1927-06-01,14.842,0.277,Coquimbo,Chile,29.74S,72.00W
1927-07-01,14.427,0.28800000000000003,Coquimbo,Chile,29.74S,72.00W
1927-08-01,13.664,0.239,Coquimbo,Chile,29.74S,72.00W
1927-09-01,12.550999999999998,0.279,Coquimbo,Chile,29.74S,72.00W
1927-10-01,12.652999999999999,0.315,Coquimbo,Chile,29.74S,72.00W
1927-11-01,12.975,0.3,Coquimbo,Chile,29.74S,72.00W
1927-12-01,13.8,0.49,Coquimbo,Chile,29.74S,72.00W
1928-01-01,15.133,0.396,Coquimbo,Chile,29.74S,72.00W
1928-02-01,15.912,0.38,Coquimbo,Chile,29.74S,72.00W
1928-03-01,15.892000000000001,0.386,Coquimbo,Chile,29.74S,72.00W
1928-04-01,14.611,0.251,Coquimbo,Chile,29.74S,72.00W
1928-05-01,15.203,0.36,Coquimbo,Chile,29.74S,72.00W
1928-06-01,14.967,0.379,Coquimbo,Chile,29.74S,72.00W
1928-07-01,14.306,0.318,Coquimbo,Chile,29.74S,72.00W
1928-08-01,13.263,0.239,Coquimbo,Chile,29.74S,72.00W
1928-09-01,12.135,0.431,Coquimbo,Chile,29.74S,72.00W
1928-10-01,11.94,0.343,Coquimbo,Chile,29.74S,72.00W
1928-11-01,12.859000000000002,0.338,Coquimbo,Chile,29.74S,72.00W
1928-12-01,14.292,0.535,Coquimbo,Chile,29.74S,72.00W
1929-01-01,15.619000000000002,0.398,Coquimbo,Chile,29.74S,72.00W
1929-02-01,16.33,0.3,Coquimbo,Chile,29.74S,72.00W
1929-03-01,15.046,0.383,Coquimbo,Chile,29.74S,72.00W
1929-04-01,15.352,0.284,Coquimbo,Chile,29.74S,72.00W
1929-05-01,15.153,0.691,Coquimbo,Chile,29.74S,72.00W
1929-06-01,14.655999999999999,0.7290000000000001,Coquimbo,Chile,29.74S,72.00W
1929-07-01,14.363,0.451,Coquimbo,Chile,29.74S,72.00W
1929-08-01,13.494000000000002,0.412,Coquimbo,Chile,29.74S,72.00W
1929-09-01,12.739999999999998,0.317,Coquimbo,Chile,29.74S,72.00W
1929-10-01,11.754,0.312,Coquimbo,Chile,29.74S,72.00W
1929-11-01,12.958,0.7120000000000001,Coquimbo,Chile,29.74S,72.00W
1929-12-01,13.973,0.588,Coquimbo,Chile,29.74S,72.00W
1930-01-01,15.378,0.753,Coquimbo,Chile,29.74S,72.00W
1930-02-01,16.798,0.38,Coquimbo,Chile,29.74S,72.00W
1930-03-01,17.493000000000002,0.445,Coquimbo,Chile,29.74S,72.00W
1930-04-01,16.480999999999998,0.481,Coquimbo,Chile,29.74S,72.00W
1930-05-01,15.919,0.46,Coquimbo,Chile,29.74S,72.00W
1930-06-01,16.009,0.374,Coquimbo,Chile,29.74S,72.00W
1930-07-01,14.757,0.332,Coquimbo,Chile,29.74S,72.00W
1930-08-01,14.368,0.335,Coquimbo,Chile,29.74S,72.00W
1930-09-01,14.611999999999998,0.314,Coquimbo,Chile,29.74S,72.00W
1930-10-01,13.579,0.601,Coquimbo,Chile,29.74S,72.00W
1930-11-01,14.363,0.6679999999999999,Coquimbo,Chile,29.74S,72.00W
1930-12-01,14.800999999999998,0.368,Coquimbo,Chile,29.74S,72.00W
1931-01-01,16.334,0.359,Coquimbo,Chile,29.74S,72.00W
1931-02-01,17.358999999999998,0.455,Coquimbo,Chile,29.74S,72.00W
1931-03-01,16.407,0.457,Coquimbo,Chile,29.74S,72.00W
1931-04-01,15.433,0.325,Coquimbo,Chile,29.74S,72.00W
1931-05-01,14.121,0.406,Coquimbo,Chile,29.74S,72.00W
1931-06-01,14.905,0.429,Coquimbo,Chile,29.74S,72.00W
1931-07-01,13.627,0.423,Coquimbo,Chile,29.74S,72.00W
1931-08-01,12.896999999999998,0.259,Coquimbo,Chile,29.74S,72.00W
1931-09-01,11.984000000000002,0.28300000000000003,Coquimbo,Chile,29.74S,72.00W
1931-10-01,13.065999999999999,0.542,Coquimbo,Chile,29.74S,72.00W
1931-11-01,12.686,0.417,Coquimbo,Chile,29.74S,72.00W
1931-12-01,14.72,0.564,Coquimbo,Chile,29.74S,72.00W
1932-01-01,15.51,0.602,Coquimbo,Chile,29.74S,72.00W
1932-02-01,16.329,0.472,Coquimbo,Chile,29.74S,72.00W
1932-03-01,15.903,0.529,Coquimbo,Chile,29.74S,72.00W
1932-04-01,15.168,0.465,Coquimbo,Chile,29.74S,72.00W
1932-05-01,14.848,0.448,Coquimbo,Chile,29.74S,72.00W
1932-06-01,15.592,0.585,Coquimbo,Chile,29.74S,72.00W
1932-07-01,15.607,0.603,Coquimbo,Chile,29.74S,72.00W
1932-08-01,13.597,0.485,Coquimbo,Chile,29.74S,72.00W
1932-09-01,12.48,0.456,Coquimbo,Chile,29.74S,72.00W
1932-10-01,12.315999999999999,0.472,Coquimbo,Chile,29.74S,72.00W
1932-11-01,12.817,0.438,Coquimbo,Chile,29.74S,72.00W
1932-12-01,13.513,0.418,Coquimbo,Chile,29.74S,72.00W
1933-01-01,15.79,0.392,Coquimbo,Chile,29.74S,72.00W
1933-02-01,16.058,0.467,Coquimbo,Chile,29.74S,72.00W
1933-03-01,15.184000000000001,0.43,Coquimbo,Chile,29.74S,72.00W
1933-04-01,14.38,0.483,Coquimbo,Chile,29.74S,72.00W
1933-05-01,14.874,0.513,Coquimbo,Chile,29.74S,72.00W
1933-06-01,14.556,0.652,Coquimbo,Chile,29.74S,72.00W
1933-07-01,13.104,0.575,Coquimbo,Chile,29.74S,72.00W
1933-08-01,13.607999999999999,0.411,Coquimbo,Chile,29.74S,72.00W
1933-09-01,12.53,0.364,Coquimbo,Chile,29.74S,72.00W
1933-10-01,12.694,0.35200000000000004,Coquimbo,Chile,29.74S,72.00W
1933-11-01,12.892000000000001,0.398,Coquimbo,Chile,29.74S,72.00W
1933-12-01,14.382,0.4270000000000001,Coquimbo,Chile,29.74S,72.00W
1934-01-01,15.726,0.547,Coquimbo,Chile,29.74S,72.00W
1934-02-01,15.533,0.452,Coquimbo,Chile,29.74S,72.00W
1934-03-01,15.074000000000002,0.457,Coquimbo,Chile,29.74S,72.00W
1934-04-01,13.724,0.463,Coquimbo,Chile,29.74S,72.00W
1934-05-01,15.079,0.413,Coquimbo,Chile,29.74S,72.00W
1934-06-01,15.370999999999999,0.479,Coquimbo,Chile,29.74S,72.00W
1934-07-01,13.523,0.454,Coquimbo,Chile,29.74S,72.00W
1934-08-01,13.287,0.407,Coquimbo,Chile,29.74S,72.00W
1934-09-01,12.437999999999999,0.406,Coquimbo,Chile,29.74S,72.00W
1934-10-01,11.634,0.362,Coquimbo,Chile,29.74S,72.00W
1934-11-01,12.565,0.321,Coquimbo,Chile,29.74S,72.00W
1934-12-01,13.342,0.332,Coquimbo,Chile,29.74S,72.00W
1935-01-01,15.271,0.64,Coquimbo,Chile,29.74S,72.00W
1935-02-01,16.247,0.374,Coquimbo,Chile,29.74S,72.00W
1935-03-01,15.905,0.519,Coquimbo,Chile,29.74S,72.00W
1935-04-01,14.85,0.417,Coquimbo,Chile,29.74S,72.00W
1935-05-01,15.549000000000001,0.505,Coquimbo,Chile,29.74S,72.00W
1935-06-01,15.12,0.413,Coquimbo,Chile,29.74S,72.00W
1935-07-01,13.824000000000002,0.522,Coquimbo,Chile,29.74S,72.00W
1935-08-01,13.464,0.428,Coquimbo,Chile,29.74S,72.00W
1935-09-01,12.182,0.266,Coquimbo,Chile,29.74S,72.00W
1935-10-01,11.809,0.394,Coquimbo,Chile,29.74S,72.00W
1935-11-01,13.339,0.58,Coquimbo,Chile,29.74S,72.00W
1935-12-01,14.149000000000001,0.546,Coquimbo,Chile,29.74S,72.00W
1936-01-01,15.332,0.875,Coquimbo,Chile,29.74S,72.00W
1936-02-01,16.191,0.21,Coquimbo,Chile,29.74S,72.00W
1936-03-01,16.092000000000002,0.399,Coquimbo,Chile,29.74S,72.00W
1936-04-01,16.021,0.274,Coquimbo,Chile,29.74S,72.00W
1936-05-01,15.18,0.382,Coquimbo,Chile,29.74S,72.00W
1936-06-01,14.482999999999999,0.44,Coquimbo,Chile,29.74S,72.00W
1936-07-01,14.578,0.395,Coquimbo,Chile,29.74S,72.00W
1936-08-01,13.088,0.345,Coquimbo,Chile,29.74S,72.00W
1936-09-01,13.072,0.452,Coquimbo,Chile,29.74S,72.00W
1936-10-01,12.183,0.649,Coquimbo,Chile,29.74S,72.00W
1936-11-01,13.039000000000001,0.455,Coquimbo,Chile,29.74S,72.00W
1936-12-01,14.532,0.5820000000000001,Coquimbo,Chile,29.74S,72.00W
1937-01-01,15.624,0.513,Coquimbo,Chile,29.74S,72.00W
1937-02-01,16.599999999999998,0.7170000000000001,Coquimbo,Chile,29.74S,72.00W
1937-03-01,15.397,0.862,Coquimbo,Chile,29.74S,72.00W
1937-04-01,14.247,0.397,Coquimbo,Chile,29.74S,72.00W
1937-05-01,14.997,0.309,Coquimbo,Chile,29.74S,72.00W
1937-06-01,15.043,0.406,Coquimbo,Chile,29.74S,72.00W
1937-07-01,14.352,0.476,Coquimbo,Chile,29.74S,72.00W
1937-08-01,13.78,0.342,Coquimbo,Chile,29.74S,72.00W
1937-09-01,12.565999999999999,0.292,Coquimbo,Chile,29.74S,72.00W
1937-10-01,12.379,0.408,Coquimbo,Chile,29.74S,72.00W
1937-11-01,12.768,0.667,Coquimbo,Chile,29.74S,72.00W
1937-12-01,13.972,0.802,Coquimbo,Chile,29.74S,72.00W
1938-01-01,14.946,0.483,Coquimbo,Chile,29.74S,72.00W
1938-02-01,16.084,0.29600000000000004,Coquimbo,Chile,29.74S,72.00W
1938-03-01,15.724,0.305,Coquimbo,Chile,29.74S,72.00W
1938-04-01,14.217,0.455,Coquimbo,Chile,29.74S,72.00W
1938-05-01,14.769,0.335,Coquimbo,Chile,29.74S,72.00W
1938-06-01,14.469,0.459,Coquimbo,Chile,29.74S,72.00W
1938-07-01,14.248,0.39,Coquimbo,Chile,29.74S,72.00W
1938-08-01,12.505999999999998,0.332,Coquimbo,Chile,29.74S,72.00W
1938-09-01,12.241,0.6759999999999999,Coquimbo,Chile,29.74S,72.00W
1938-10-01,12.001,0.636,Coquimbo,Chile,29.74S,72.00W
1938-11-01,12.628,0.647,Coquimbo,Chile,29.74S,72.00W
1938-12-01,14.137,0.737,Coquimbo,Chile,29.74S,72.00W
1939-01-01,16.045,0.971,Coquimbo,Chile,29.74S,72.00W
1939-02-01,16.392,0.5379999999999999,Coquimbo,Chile,29.74S,72.00W
1939-03-01,15.814,0.514,Coquimbo,Chile,29.74S,72.00W
1939-04-01,14.156,0.652,Coquimbo,Chile,29.74S,72.00W
1939-05-01,15.263,0.657,Coquimbo,Chile,29.74S,72.00W
1939-06-01,15.46,0.825,Coquimbo,Chile,29.74S,72.00W
1939-07-01,14.526,0.768,Coquimbo,Chile,29.74S,72.00W
1939-08-01,14.857999999999999,0.6509999999999999,Coquimbo,Chile,29.74S,72.00W
1939-09-01,13.482999999999999,0.494,Coquimbo,Chile,29.74S,72.00W
1939-10-01,12.927999999999999,0.471,Coquimbo,Chile,29.74S,72.00W
1939-11-01,12.866,0.481,Coquimbo,Chile,29.74S,72.00W
1939-12-01,14.041,0.604,Coquimbo,Chile,29.74S,72.00W
1940-01-01,15.584,0.456,Coquimbo,Chile,29.74S,72.00W
1940-02-01,15.901,0.57,Coquimbo,Chile,29.74S,72.00W
1940-03-01,14.837000000000002,0.424,Coquimbo,Chile,29.74S,72.00W
1940-04-01,14.066,0.691,Coquimbo,Chile,29.74S,72.00W
1940-05-01,15.087,0.419,Coquimbo,Chile,29.74S,72.00W
1940-06-01,15.523,0.477,Coquimbo,Chile,29.74S,72.00W
1940-07-01,15.189,0.486,Coquimbo,Chile,29.74S,72.00W
1940-08-01,13.505,0.395,Coquimbo,Chile,29.74S,72.00W
1940-09-01,12.488,0.5479999999999999,Coquimbo,Chile,29.74S,72.00W
1940-10-01,12.662,0.615,Coquimbo,Chile,29.74S,72.00W
1940-11-01,13.217,0.542,Coquimbo,Chile,29.74S,72.00W
1940-12-01,14.431,0.468,Coquimbo,Chile,29.74S,72.00W
1941-01-01,16.215,0.546,Coquimbo,Chile,29.74S,72.00W
1941-02-01,16.107,0.334,Coquimbo,Chile,29.74S,72.00W
1941-03-01,15.911,0.389,Coquimbo,Chile,29.74S,72.00W
1941-04-01,14.917,0.29100000000000004,Coquimbo,Chile,29.74S,72.00W
1941-05-01,14.504000000000001,0.569,Coquimbo,Chile,29.74S,72.00W
1941-06-01,14.092,0.361,Coquimbo,Chile,29.74S,72.00W
1941-07-01,14.158,0.393,Coquimbo,Chile,29.74S,72.00W
1941-08-01,13.485,0.483,Coquimbo,Chile,29.74S,72.00W
1941-09-01,12.677,0.505,Coquimbo,Chile,29.74S,72.00W
1941-10-01,13.120999999999999,0.715,Coquimbo,Chile,29.74S,72.00W
1941-11-01,13.095999999999998,0.578,Coquimbo,Chile,29.74S,72.00W
1941-12-01,14.227,0.659,Coquimbo,Chile,29.74S,72.00W
1942-01-01,16.355999999999998,0.606,Coquimbo,Chile,29.74S,72.00W
1942-02-01,16.069000000000006,0.391,Coquimbo,Chile,29.74S,72.00W
1942-03-01,15.802,0.21600000000000005,Coquimbo,Chile,29.74S,72.00W
1942-04-01,14.858,0.547,Coquimbo,Chile,29.74S,72.00W
1942-05-01,14.666,0.383,Coquimbo,Chile,29.74S,72.00W
1942-06-01,12.898,0.477,Coquimbo,Chile,29.74S,72.00W
1942-07-01,13.429,0.4,Coquimbo,Chile,29.74S,72.00W
1942-08-01,13.027,0.391,Coquimbo,Chile,29.74S,72.00W
1942-09-01,12.698,0.58,Coquimbo,Chile,29.74S,72.00W
1942-10-01,12.454,0.57,Coquimbo,Chile,29.74S,72.00W
1942-11-01,13.462000000000002,0.5479999999999999,Coquimbo,Chile,29.74S,72.00W
1942-12-01,14.725,0.531,Coquimbo,Chile,29.74S,72.00W
1943-01-01,16.465999999999998,0.409,Coquimbo,Chile,29.74S,72.00W
1943-02-01,16.549,0.493,Coquimbo,Chile,29.74S,72.00W
1943-03-01,15.31,0.319,Coquimbo,Chile,29.74S,72.00W
1943-04-01,14.999,0.335,Coquimbo,Chile,29.74S,72.00W
1943-05-01,16.121000000000002,0.464,Coquimbo,Chile,29.74S,72.00W
1943-06-01,15.174,0.355,Coquimbo,Chile,29.74S,72.00W
1943-07-01,14.482,0.38,Coquimbo,Chile,29.74S,72.00W
1943-08-01,13.074000000000002,0.504,Coquimbo,Chile,29.74S,72.00W
1943-09-01,12.763,0.494,Coquimbo,Chile,29.74S,72.00W
1943-10-01,12.719,0.555,Coquimbo,Chile,29.74S,72.00W
1943-11-01,13.29,0.433,Coquimbo,Chile,29.74S,72.00W
1943-12-01,14.847,0.502,Coquimbo,Chile,29.74S,72.00W
1944-01-01,16.241,0.28600000000000003,Coquimbo,Chile,29.74S,72.00W
1944-02-01,17.442,0.3720000000000001,Coquimbo,Chile,29.74S,72.00W
1944-03-01,16.38,0.397,Coquimbo,Chile,29.74S,72.00W
1944-04-01,16.223,0.472,Coquimbo,Chile,29.74S,72.00W
1944-05-01,14.775,0.318,Coquimbo,Chile,29.74S,72.00W
1944-06-01,15.116,0.506,Coquimbo,Chile,29.74S,72.00W
1944-07-01,14.621,0.412,Coquimbo,Chile,29.74S,72.00W
1944-08-01,13.357999999999999,0.409,Coquimbo,Chile,29.74S,72.00W
